point_id,cluster,outlier_score,rating,parent_asin,asin,x,y
330,-1,,5.0,B0B7XZB7V1,B00I54FGXY,0.045748554,-0.073113635
331,12,0.0,5.0,B08M5KCX78,B0194X71JQ,0.11769615,-0.035739116
332,-1,,5.0,B0C4DTCKS5,B08CVP2HXP,-0.15006825,-0.13778093
333,-1,,4.0,B078PFDHN4,B078PFDHN4,0.08720352,-0.053119604
334,-1,,1.0,B07MKN9Q5B,B07MKN9Q5B,0.039109554,-0.15255415
335,-1,,1.0,B07G5ZG3Q4,B01DM6BDA4,0.014003225,-0.21307766
336,-1,,1.0,B07G5YXYFL,B0722R3WV5,-0.013917029,-0.23052579
337,-1,,2.0,B07X92YR8W,B096S2JYGP,0.024798885,0.448781
338,-1,,5.0,B07456BG8N,B0749WVS7J,-0.21115035,0.011590881
339,-1,,4.0,B012BN15LQ,B012BN15LQ,-0.2309863,0.045958385
340,-1,,4.0,B0756T7R5T,B0756T7R5T,-0.5809878,-0.11429737
341,-1,,5.0,B0833NKK5K,B01M0OZYLE,0.073864736,0.29170796
342,-1,,5.0,B00KL2TENQ,B00KL2TENQ,0.18623227,0.10986681
343,-1,,4.0,B008DWJ4KY,B008DWJ4KY,-0.39303344,-0.167176
344,-1,,5.0,B01MQJ2XE6,B000092TT0,-0.19051814,-0.18265015
345,-1,,5.0,B00009WBYL,B00009WBYL,-0.14693418,-0.21204047
346,-1,,4.0,B0009X3JBU,B0009X3JBU,-0.2606185,-0.21606937
347,-1,,4.0,B07CG8G732,B0015YU0FA,-0.1672453,-0.07726492
348,3,0.003928228997258249,4.0,B07R8L532P,B004QK7HI8,0.08352097,-0.3775725
349,-1,,5.0,B0076GEMGO,B00752R4PK,-0.01849845,-0.23445797
350,-1,,5.0,B0078YGN34,B006ZH0L2E,0.09700987,-0.14306608
351,-1,,5.0,B009HB2USI,B009HB2USI,-0.10936915,-0.2830586
352,-1,,4.0,B004GJ0EEI,B004GJ0EEI,-0.16923633,-0.063469015
353,-1,,4.0,B003L1ZYYW,B003L1ZYYW,-0.046665378,-0.287334
354,-1,,5.0,B099V8GPR4,B01MSYQWNY,-0.23536462,0.06328083
355,-1,,5.0,B0BPMM75N8,B00UI0NGXA,0.21166399,0.15946156
356,-1,,5.0,B07GZMMYHT,B07GZMMYHT,0.06136325,0.2946532
357,-1,,5.0,B01K1O7UH0,B01K1O7UH0,-0.15904185,0.06846356
358,-1,,2.0,B00OTXNUBU,B00OTXNUBU,0.12309126,-0.030203171
359,-1,,5.0,B00MICP8PA,B00L6C4Q1A,0.12505752,0.15356904
360,-1,,5.0,B0051VVOB2,B0051VVOB2,0.021357011,0.34386343
361,-1,,5.0,B07H65KP63,B07FZ8S74R,0.0052214414,-0.17688951
362,-1,,5.0,B06XD94B2F,B06XD94B2F,0.0936349,0.14542998
363,-1,,1.0,B07VWT32HX,B07R199ZC1,0.17857823,0.23633894
364,-1,,3.0,B09P664R9L,B07Q5QXMXV,0.052595206,0.46094143
365,-1,,5.0,B01054S5FM,B01054S5FM,0.1753881,0.025096245
366,-1,,3.0,B08PFZK4YZ,B08PG1BT8V,0.15840273,0.17021027
367,-1,,5.0,B08PNWVR4C,B08PNWVR4C,-0.096224464,0.23381898
368,-1,,5.0,B0887P21Z2,B0887P21Z2,0.1214737,-0.06654761
369,-1,,5.0,B0BPN2DXC1,B0148NPH9I,0.09625818,0.14063048
370,-1,,1.0,B07V4LLTSQ,B07DXJWQ7P,0.06781848,0.16351208
371,-1,,3.0,B071DGXVWB,B071DGXVWB,-0.26612315,-0.24018082
372,-1,,1.0,B0CBWV3Q8B,B07QK824QM,-0.27028435,-0.16098231
373,-1,,5.0,B07PLFCP3W,B07PLFCP3W,0.078500584,0.021060724
374,-1,,1.0,B07Y8H8STR,B07Y8H8STR,-0.12680712,-0.18691076
375,-1,,1.0,B07H9FG9SD,B07H9DWMT2,0.029910378,0.20908017
376,-1,,5.0,B07PGL2N7J,B07PGL2N7J,-0.1828976,-0.21713838
377,-1,,5.0,B0896VGNF7,B07FQJZQSY,0.035820402,-0.025414102
378,-1,,5.0,B01LZJGEI2,B01LZJGEI2,0.1517925,0.01251029
379,-1,,5.0,B074512LY1,B074512LY1,0.090553224,0.19343393
380,-1,,1.0,B09JKYBVJD,B019WAQMVY,0.18880522,-0.2784326
381,-1,,3.0,B06XDSMDKV,B06XDSMDKV,-0.25961232,-0.15028387
382,-1,,5.0,B008GVOVK0,B008GVOVK0,0.1346348,-0.32712492
383,-1,,5.0,B075X8471B,B00ZV9RDKK,0.004496243,-0.23670721
384,-1,,5.0,B00TOVTZ7K,B00TOVTZ7K,0.14991292,0.08044034
385,-1,,5.0,B07P1FN7KQ,B002FU5QM0,-0.23687029,-0.08637628
386,-1,,5.0,B075M3G8SV,B075M3G8SV,0.080952376,-0.015570402
387,-1,,5.0,B01K8B8YA8,B01DFKC2SO,0.004215535,-0.04254061
388,-1,,5.0,B073VC4KGT,B01N4TIU06,-0.17648506,-0.28636876
389,-1,,4.0,B01M60S5H2,B01M60S5H2,0.001421567,0.16813678
390,-1,,5.0,B0122TWDH4,B0122TWDH4,0.1751917,0.27385747
391,-1,,1.0,B0B9GFKYSZ,B01M5K9ZTL,0.18646115,-0.01763472
392,-1,,1.0,B008I646WG,B008I646WG,0.07343657,-0.029076947
393,-1,,5.0,B07454F4JH,B01M00UHV8,0.08567083,-0.20212838
394,-1,,5.0,B0C617749R,B016QCPNUW,0.018790735,-0.103261344
395,-1,,3.0,B00DOPW5L0,B00DOPW5L0,0.09863903,0.1789386
396,-1,,5.0,B00DS4BLLW,B00DS4BLLW,-0.09675089,-0.0029025227
397,-1,,5.0,B005TUQV0E,B005TUQV0E,0.09926653,0.11070965
398,-1,,1.0,B0B2CJ3YSP,B07N4HGYS6,0.13907126,0.12417951
399,-1,,1.0,B093DR9RWD,B0047Y9DKS,0.14774609,-0.061295714
400,-1,,5.0,B08F6GPRH6,B086DKSYTS,0.15117338,-0.12528493
401,-1,,5.0,B08JQCJZQM,B09DKLHKM4,0.162107,0.051943272
402,-1,,5.0,B07KTYJ769,B089DR29T6,0.052841872,-0.23843636
403,-1,,5.0,B0BFVWWFZP,B097SV2CLX,0.1960237,-0.054538146
404,-1,,5.0,B09QLBKCZ3,B09Z26B84Y,0.1483537,-0.14688538
405,-1,,5.0,B08F1P3BCC,B07XJ8C8F5,-0.3346207,-0.13217655
406,-1,,1.0,B08L3PV71G,B08L3PV71G,-0.014824033,-0.14429966
407,-1,,5.0,B09V19FR6M,B08VMYTMSY,0.22106105,0.2589992
408,-1,,5.0,B0B74ZCLQ7,B08BCMBFC3,0.20142096,0.031016812
409,-1,,5.0,B0BMT6TQSK,B07VP5J6X1,-0.3570423,0.13386399
410,5,0.03685705197935389,5.0,B0BJQ8TH85,B07K1P13C7,-0.08262154,-0.05187253
411,-1,,5.0,B09QLBKCZ3,B07FVH1BFX,0.022868974,-0.05544987
412,-1,,5.0,B096K4MF5V,B0899GLP7R,0.15902215,-0.1423377
413,-1,,5.0,B01DU67QZM,B01DU67QZM,-0.03824179,-0.20695925
414,-1,,5.0,B00MVRBOIC,B00MVRBOIC,-0.017638683,0.018371511
415,-1,,5.0,B00IVPU7AO,B00IVPU7AO,0.032489955,0.03679255
416,-1,,3.0,B000BBE9C8,B000BBE9C8,-0.43691254,0.006488854
417,-1,,5.0,B07XXZ1XGW,B07XXZ1XGW,0.024384525,0.4638514
418,-1,,4.0,B0170RBJ9Q,B0170RBJ9Q,-0.037634984,0.11255571
419,-1,,5.0,B08XVF418R,B08J8FFJ8H,-0.008554507,-0.36853445
420,-1,,5.0,B0879L79L7,B07Y5193W2,-0.13019729,0.45920736
421,-1,,5.0,B01LXFFO8O,B01LXFFO8O,0.17130584,-0.23776904
422,11,0.0,5.0,B06XDN9MBD,B06XDN9MBD,0.32235557,-0.21669334
423,-1,,5.0,B07QC4WTNC,B07QC4WTNC,0.15970671,-0.050985508
424,-1,,1.0,B0791T9CV7,B0791T9CV7,0.029155921,-0.24844597
425,-1,,3.0,B08XLXS9P4,B08XM8H5TM,-0.090065755,0.45277753
426,-1,,4.0,B07YRPBMC8,B089ZWTFZG,-0.09600151,0.51957345
427,-1,,5.0,B07H65KP63,B07FZ8S74R,-0.15012991,-0.20153183
428,-1,,2.0,B07VHQW6F3,B003WGRUQQ,0.052418903,-0.2018205
429,-1,,5.0,B082TR27NZ,B082TR27NZ,0.037644062,0.052523203
430,-1,,5.0,B07KGVB6D6,B07KGVB6D6,-0.080675356,-0.13319641
431,-1,,5.0,B00FHBH5SC,B00FHBH5SC,0.19305822,-0.14897479
432,-1,,4.0,B005I9IM4E,B005I9IM4E,0.14294863,-0.14068198
433,-1,,4.0,B000F2KUK8,B000F2KUK8,0.016484898,-0.18725356
434,-1,,5.0,B09GGBWFP1,B09GG8KPLG,-0.4047209,-0.25024047
435,-1,,5.0,B09RZDNN93,B092QCLKHP,-0.13458815,0.1661033
436,-1,,4.0,B01K8B8YA8,B015TJD0Y4,-0.04930108,-0.16803873
437,-1,,5.0,B08PBPZB5Z,B08PBPZB5Z,0.006947048,0.121020705
438,-1,,5.0,B07DCGFWNQ,B07DCGFWNQ,0.09066624,-0.031304825
439,-1,,5.0,B07P5GWG56,B07P5GWG56,0.14099818,0.09367728
440,-1,,5.0,B079G2DFNC,B079G2DFNC,-0.12776694,-0.12287587
441,-1,,4.0,B08KDZ2NZX,B08KDZ2NZX,-0.19641432,-0.1007141
442,-1,,5.0,B09SVJGMN1,B071WQHPPF,-0.15357828,-0.1212094
443,-1,,5.0,B07JL18G1D,B00NNMB3KS,0.16270888,0.08025205
444,-1,,5.0,B0B5MZSSXG,B08SMLN2Z8,0.20291567,0.149627
445,-1,,4.0,B0BS6KLLT1,B00EB7812C,-0.08519661,0.09241607
446,-1,,2.0,B00065XSP8,B00065XSP8,-0.34619024,-0.19349577
447,-1,,5.0,B015W2SJFS,B015W2SJFS,0.16326281,0.06702393
448,-1,,1.0,B0BS22ZZY8,B076JPBFVN,0.031615697,0.050359756
449,-1,,5.0,B08F9ZCTCL,B07YNLBS7R,0.16548544,-0.062603496
450,-1,,5.0,B09ZPV8WBV,B09992M2LX,0.15677097,0.08101562
451,-1,,5.0,B08PBLGCNB,B08PBLGCNB,-0.04985912,-0.31141552
452,-1,,5.0,B09V3TSYFX,B01L2U1OI8,0.15156007,-0.21773314
453,-1,,5.0,B00T38OHQ8,B00T38OHQ8,-0.1741134,-0.10032787
454,-1,,5.0,B09LQV1C2D,B096V6G4TV,-0.03887891,0.40622333
455,-1,,1.0,B0BQD6LHL7,B09NNB2H18,0.10641681,-0.24351498
456,-1,,1.0,B07PHB491R,B07PHB491R,0.013310529,-0.06312907
457,-1,,1.0,B08XQPY9BC,B08XQPY9BC,-0.19286788,-0.08069469
458,-1,,5.0,B07SCLKCRY,B07SBKQW6B,-0.34203315,0.18789051
459,-1,,5.0,B092MV7LB5,B092MV7LB5,-0.15338078,0.038551833
460,-1,,5.0,B0925Z7N6N,B08TGMC77S,-0.13567314,0.081022516
461,-1,,3.0,B075KH6W4S,B075KH6W4S,0.10872752,-0.10759452
462,-1,,5.0,B09K8CBWBG,B01N80S2UX,0.020319138,-0.039524477
463,-1,,5.0,B0BTPBBL52,B07CL4GLQW,-0.16243047,-0.16144012
464,-1,,5.0,B076QBXVML,B076QBXVML,0.032083143,-0.033244204
465,-1,,5.0,B0093UA2GA,B0093UA2GA,0.10141787,-0.17755768
466,-1,,2.0,B07MQQV5VR,B07MQQV5VR,0.10280699,-0.28350577
467,-1,,5.0,B07589ZKM6,B07589ZKM6,-0.003943946,-0.013371268
468,-1,,5.0,B00KC0HVTQ,B00KC0HVTQ,0.07889736,-0.20311487
469,-1,,5.0,B077DZYBLS,B07818XM2T,-0.018766403,-0.12809542
470,-1,,5.0,B078N1F14R,B078N6B6PB,-0.0051453486,0.22805399
471,-1,,5.0,B01BT9SEDA,B01BT9SEDA,0.020740002,-0.12619384
472,-1,,5.0,B0BXYXD1Q2,B005DKZTMG,0.16998419,-0.0017792471
473,-1,,4.0,B00M0RH36U,B00M0RH36U,0.0031957738,-0.038545758
474,-1,,5.0,B00BCGRX9M,B00BCGRX9M,0.048155934,0.10564022
475,-1,,3.0,B000EVM5DK,B000EVM5DK,0.21354759,0.06881016
476,-1,,4.0,B09LYWCHJX,B000BTL0OA,0.06910148,-0.15575755
477,-1,,4.0,B00EUY59Z8,B00EUY59Z8,0.10341494,0.08312451
478,-1,,5.0,B0036WT3ZM,B0036WT3ZM,0.057162106,-0.053552654
479,-1,,2.0,B08YF1VBYD,B01CQOV3YO,0.062323518,-0.13106087
480,-1,,1.0,B07X23N387,B07T2B23Y2,0.0047102906,-0.19366738
481,-1,,5.0,B074CKFLR3,B074CKFLR3,-0.032731526,-0.0609499
482,-1,,1.0,B003B4BBFK,B003B4BBFK,-0.10352916,-0.15913256
483,-1,,5.0,B08XNCHTCY,B07RGZ5NKS,-0.5286509,-0.067315325
484,-1,,5.0,B096V83KF4,B082KF3WB8,0.13670674,0.10224198
485,-1,,5.0,B06X9ZNT4P,B06X9ZNT4P,0.12930945,0.06965946
486,-1,,5.0,B08KSG2JMV,B08KSG2JMV,0.03599173,0.06341543
487,-1,,5.0,B07H65KP63,B07FZ8S74R,0.0053045414,-0.11131344
488,-1,,4.0,B08TBDBQ1C,B08TBDBQ1C,0.05077076,0.051805966
489,-1,,5.0,B0BC87S9SY,B085ZX6TCR,-0.040037267,-0.048094206
490,-1,,5.0,B09B36FJVT,B08MQZXN1X,0.011593644,-0.01773893
491,-1,,5.0,B095KD3MNN,B095JZSHXQ,-0.05884117,-0.04759164
492,-1,,5.0,B00VUIITTU,B00VUIITTU,-0.123577766,-0.06650843
493,-1,,5.0,B091SDZ3S1,B091T7XSH8,-0.19717368,0.060925134
494,-1,,5.0,B091SDZ3S1,B099MMKCM3,-0.23566926,0.1635022
495,-1,,5.0,B07Z18JVPH,B07YFGG1SD,0.2371991,-0.020446278
496,-1,,4.0,B0BNXXNBB4,B096DQF21Z,0.08581428,-0.0045647807
497,-1,,5.0,B09Y95BMKX,B09Y94B2NM,-0.14619821,-0.08061356
498,-1,,5.0,B09DG877JS,B096XFSFW3,-0.21300566,0.016857222
499,-1,,5.0,B07W1Q3X7S,B098S48QWM,-0.1634815,-0.17184484
500,-1,,5.0,B0BG7KP5L4,B09KX66ZCD,-0.049398586,0.055181094
501,-1,,5.0,B0B5BYZPNB,B07T6T3KZZ,-0.18446317,0.08710262
502,-1,,5.0,B0BJKGH183,B081ZQKXN4,-0.037439026,0.10311799
503,-1,,5.0,B0C33824RM,B09JL41N9C,-0.4916852,0.027349979
504,-1,,4.0,B07F2BDJ5S,B07F2BDJ5S,0.16747649,-0.19813567
505,-1,,5.0,B0BZDWGL19,B00BC3HTE4,-0.21745843,0.0991043
506,-1,,3.0,B08S395JJ4,B08S395JJ4,-0.40162802,0.032298893
507,-1,,5.0,B07B1L21NK,B07B1L21NK,-0.42452806,-0.017951887
508,-1,,5.0,B08YFJYD5Z,B08F6HDRWN,-0.0013837069,0.089958355
509,-1,,5.0,B08TZSVYB4,B07C97XFRL,-0.20674995,-0.02851209
510,-1,,5.0,B0B12PXQYM,B01LYR5F2X,-0.1697306,-0.1777704
511,-1,,5.0,B096F75FBW,B093KY7ZDD,0.08634101,0.33988628
512,-1,,4.0,B092LY2GGV,B0943P4Z1S,-0.024819106,0.3741463
513,-1,,5.0,B093TFXGWR,B093TFXGWR,-0.50055104,-0.2201988
514,-1,,3.0,B09JMKS73X,B09JMJYJNR,-0.041272223,0.19762254
515,-1,,1.0,B08Z2JQC6N,B08L9T2L7J,0.02968011,0.32139364
516,-1,,5.0,B09B48ZGJV,B09B48ZGJV,-0.42351854,0.08408971
517,-1,,5.0,B0819ZF1YR,B06WWQ7KLV,-0.10843233,-0.4226591
518,-1,,5.0,B07JW7GT7H,B07JW7GT7H,-0.078070596,-0.103956915
519,-1,,4.0,B0C3M8B3MY,B07CSSHXT6,-0.315341,0.02747234
520,-1,,5.0,B09Y4HCRLM,B07TPLZY74,-0.28802937,0.09189783
521,-1,,5.0,B09N75D6M4,B07TXL4XJP,0.055345263,0.018104736
522,-1,,4.0,B0BPBJ6SKW,B08MWZHHKP,-0.48587972,-0.022585118
523,-1,,3.0,B09S2XYNWL,B08T912TKD,-0.30257207,0.05099845
524,-1,,4.0,B088KTR418,B088KTR418,-0.58398867,0.09862537
525,-1,,5.0,B09H5FHRTF,B09H5FHRTF,-0.2744922,-0.09880336
526,-1,,5.0,B0863MN3T3,B0863MN3T3,-0.022569403,0.35755166
527,-1,,5.0,B07C3PQHC7,B005MKH1XC,-0.033594497,0.22904186
528,-1,,5.0,B07YJJSCLX,B07YJJSCLX,0.06452915,-0.0949913
529,-1,,5.0,B08R5TCSH8,B087BZDQQS,0.029345762,-0.18872859
530,-1,,5.0,B01H4ZGTWQ,B01H4ZGTWQ,0.029039638,-0.26715142
531,-1,,5.0,B08GFCX4Y6,B07Q49SVYR,-0.3279114,-0.20410302
532,-1,,5.0,B005DLKFME,B005DLKFME,0.14982629,-0.1575988
533,-1,,5.0,B07HP726Q8,B07HP726Q8,0.017394722,0.12372248
534,-1,,5.0,B08C4QSVNG,B08C4QSVNG,0.078939,0.3272862
535,-1,,5.0,B09MH11HB7,B0009YU7Z0,-0.20498952,-0.14987856
536,-1,,4.0,B0822W4JF3,B07PJ2ZX6R,-0.15593407,-0.23302425
537,-1,,5.0,B07HCWW319,B07HQR5YBP,-0.029599048,0.34727082
538,-1,,5.0,B082FJXVW6,B082FJXVW6,0.18707418,-0.19770047
539,-1,,5.0,B08B3F8FZ8,B08B3F8FZ8,-0.17776483,-0.032093562
540,-1,,5.0,B07ZZVX1F2,B07ZZVX1F2,0.094326824,-0.1689811
541,-1,,5.0,B07GB3SGSF,B00NH13G5A,0.18049338,-0.01573135
542,-1,,5.0,B0BWVDRR6L,B079D3D8NR,0.24401411,-0.13985386
543,-1,,5.0,B0BCPC68J6,B07CCGBB7M,0.12645453,-0.013123726
544,-1,,5.0,B07GWKZLLT,B07GWJH7RS,0.043964036,0.4407667
545,-1,,5.0,B075Y6Y9H5,B075Y6Y9H5,0.093983755,0.45491102
546,-1,,5.0,B009UNGYHG,B009UNGYHG,-0.2665168,0.12538849
547,-1,,5.0,B012JXHX28,B009UNGYIU,-0.14874288,-0.18931377
548,-1,,5.0,B0BGS23YKX,B076FPGWNZ,0.1301446,-0.10133146
549,-1,,5.0,B09MCTFR69,B00FS6YU6G,-0.22025254,-0.19657055
550,-1,,5.0,B07TXNTGVS,B07TXNTGVS,0.14134124,0.42431846
551,-1,,5.0,B08NBBFNMY,B078NQBSJR,-0.030126713,0.11511186
552,-1,,5.0,B083G8QM5V,B083G8QM5V,-0.2342903,-0.07999779
553,-1,,4.0,B07N5ZPYFK,B01AUQ33K2,0.06288681,0.14062648
554,-1,,5.0,B08BTG7G5X,B08BTG7G5X,-0.10034565,0.25985858
555,-1,,5.0,B087R7MNBQ,B081ZR7VFN,-0.038104005,-0.06001944
556,-1,,1.0,B08BW4JTCG,B08BW4JTCG,-0.013308719,-0.085379004
557,-1,,5.0,B00068YUN4,B00068YUN4,0.18899801,0.08210928
558,-1,,5.0,B0BPD6Q7KC,B005H3Q59U,0.18022302,-0.22692657
559,-1,,5.0,B07L95W89W,B07L963STD,-0.026363775,-0.13452843
560,-1,,5.0,B08F6GPRH6,B086DKMSSM,0.013020936,-0.1506004
561,-1,,5.0,B079RC9338,B079RC9338,-0.47056037,-0.058605295
562,-1,,5.0,B087G45PDT,B087G45PDT,-0.012357142,0.27697676
563,-1,,5.0,B07YYNBSPG,B07YYJW2PG,-0.032551475,0.15970449
564,-1,,5.0,B087J8VVVF,B087J8VVVF,-0.25750253,0.18536815
565,-1,,4.0,B07PPRX94L,B07PPRX94L,0.0481008,0.20240629
566,-1,,5.0,B07XNGYMGS,B07XNFH159,-0.06255524,0.31709647
567,-1,,3.0,B000MUXVYK,B000MUXVYK,-0.37493265,-0.2205216
568,-1,,5.0,B089T4YVYD,B01M7OSFND,-0.07454141,-0.15732047
569,-1,,5.0,B00NH12EHQ,B00NH12EHQ,-0.068469085,-0.16048361
570,-1,,5.0,B07GZFM1ZM,B079QHML21,0.10868394,-0.14615479
571,-1,,5.0,B07545HGR5,B07545HGR5,-0.083886094,0.031135883
572,-1,,5.0,B07WFW5LQ3,B07WFW5LQ3,-0.2562815,-0.099599674
573,-1,,1.0,B0B8YVVFNT,B00N1XCA9M,0.09380955,-0.32311636
574,-1,,2.0,B07X3VBJNR,B07TXG9RLQ,0.12404919,0.21438074
575,-1,,1.0,B00JWX20GI,B00JWX20GI,0.20232695,-0.177845
576,-1,,5.0,B0C71PTXVC,B00W02VHM6,0.1134559,-0.15697578
577,-1,,5.0,B0827ZXTMS,B0827ZXTMS,0.0039689615,-0.12675324
578,-1,,5.0,B07N86MCD2,B07MMZF2BF,-0.031928055,-0.14651488
579,-1,,5.0,B07S9ZBL9K,B07R43J6N4,0.02790929,0.01814754
580,-1,,4.0,B07KTYJ769,B01MZEEFNX,0.1377824,-0.24971382
581,-1,,3.0,B07RTR39H6,B07RTR39H6,-0.1019362,0.239104
582,-1,,1.0,B09T5PV313,B07ZCYNCS3,0.15524071,-0.008433796
583,-1,,5.0,B076Q643SF,B077ZJ9HQT,0.068274066,0.3671851
584,-1,,5.0,B07FTCRKB7,B07FTCRKB7,-0.10621675,-0.1337834
585,-1,,2.0,B07CPSZXLK,B07CPSZXLK,-0.11584257,0.14851925
586,-1,,5.0,B07S8F43Y6,B077YD9DG6,0.043669537,0.04194656
587,-1,,5.0,B07N1H8CGW,B07N1HJCDV,0.03976914,-0.18965676
588,-1,,5.0,B07456BG8N,B0749WVS7J,-0.19072756,-0.09203626
589,-1,,5.0,B00XIIB3XY,B000FS4WBU,-0.19673371,0.02872331
590,-1,,5.0,B07KCYGQ8S,B07KCQKB68,0.03419158,0.22192341
591,-1,,4.0,B09G35YJGN,B07N66VHY5,-0.12871507,0.1454673
592,-1,,5.0,B07RL3F6TR,B07M6BXRML,-0.29982832,-0.032600194
593,-1,,5.0,B08KZ1TZYB,B013TMNPBQ,0.08685751,0.018885542
594,-1,,4.0,B09ZHVV9R1,B07HQ4L712,-0.15479586,0.21823807
595,-1,,4.0,B07KQYR8XY,B07KQYR8XY,-0.20839936,0.17705277
596,-1,,4.0,B08MLFZ58K,B07K7L4FMV,-0.21038136,0.21445784
597,-1,,5.0,B07375RHX1,B07375RHX1,-0.136661,-0.12543291
598,-1,,5.0,B07DMHHBJ7,B07DMHHBJ7,-0.1151358,-0.09611512
599,-1,,4.0,B07KCYGQ8S,B07KCVYX8N,-0.061590575,0.27137122
600,-1,,5.0,B07SH58QD9,B01J9YYSWI,0.032620545,0.37012503
601,-1,,5.0,B002QKZLZ6,B002QKZLZ6,-0.30085093,0.11326969
602,-1,,5.0,B071Y3DJR7,B071Y3DJR7,-0.046230935,0.014165014
603,-1,,5.0,B071WJLSNF,B071WJLSNF,-0.39953578,0.13034245
604,-1,,5.0,B07324B77V,B06XQ7MBJ8,0.0076920725,-0.18415383
605,-1,,5.0,B088RD3BBW,B07GKJH4XQ,-0.028246053,0.1701802
606,-1,,5.0,B07DNY6Z6G,B07DNZM9DK,-0.051565535,0.02975456
607,-1,,2.0,B01HYE9A2I,B0052ZR6DC,0.014489412,0.30366775
608,-1,,5.0,B07NLMZFXF,B0784DFVML,-0.07943752,-0.30728957
609,-1,,5.0,B010V3KWF8,B010V3KWF8,0.001830183,-0.2809764
610,-1,,5.0,B01DJ96XDQ,B01DJ96XDQ,-0.19645673,0.039925158
611,-1,,5.0,B0C2VQGL6R,B07C7QKLZM,-0.22722268,0.13439229
612,-1,,5.0,B0BB6Y5N3M,B000J2EN4S,-0.005447544,-0.037164263
613,-1,,5.0,B073JYC4XM,B073JYC4XM,0.061343692,-0.0354421
614,-1,,5.0,B01M4NYI4H,B01M4NYI4H,-0.10555867,0.27257544
615,-1,,5.0,B075F3Z3D9,B075F2LG99,-0.09999893,0.13308176
616,-1,,5.0,B008X0TBKO,B008X0TBKO,-0.32597554,-0.025697757
617,-1,,5.0,B00LK4ZT7O,B00LK4ZT7O,0.10106498,-0.19099692
618,-1,,1.0,B018YPWORE,B018YPWORE,0.011636265,-0.37472284
619,-1,,5.0,B0105VDCZ8,B00VW7U8X4,-0.31480104,0.08352569
620,-1,,5.0,B01NAWBY12,B01NAWBY12,-0.10548306,0.039139725
621,-1,,5.0,B07586BG8S,B07586BG8S,0.08846426,0.09407359
622,-1,,5.0,B01K8B8YA8,B015TJD0Y4,-0.28696746,-0.13937646
623,-1,,5.0,B00XM9QACS,B00XM9QACS,-0.128155,0.13214582
624,-1,,5.0,B005IXSXPI,B005IXSXPI,-0.07448197,0.32976454
625,-1,,5.0,B0746LYM4T,B0746LYM4T,-0.28451493,0.12745465
626,-1,,5.0,B01EA8CGWW,B01EA8CGWW,-0.041625373,0.26358882
627,-1,,1.0,B06XGCK56D,B06XGCK56D,-0.01573772,-0.1896573
628,-1,,3.0,B002RSQ732,B002RSQ732,0.0446992,0.1819157
629,-1,,5.0,B01CX27190,B01CX27190,0.122797795,0.1302132
630,-1,,4.0,B015JRGC8M,B015JRGC8M,0.19962156,0.16645883
631,-1,,5.0,B083YHS7SV,B071ZYHCM6,0.07065136,0.31004217
632,-1,,5.0,B007VL90QG,B007VL90QG,-0.3823796,-0.0595957
633,-1,,5.0,B01HBY8V80,B01HBY8V80,0.10129669,0.27382803
634,-1,,5.0,B007P2NKNU,B0009204RI,0.023292683,-0.07808684
635,-1,,1.0,B00VM984YC,B00R0I71S4,0.033601977,-0.04968638
636,-1,,5.0,B09CD66HJM,B01NCVI872,-0.15452269,0.21424296
637,-1,,1.0,B00MFJ6G20,B00LIXJ54K,0.1580101,-0.07448898
638,-1,,5.0,B07SYW3XL1,B0031RFVJ4,0.04964199,-0.07644298
639,-1,,5.0,B00I0F192U,B00I0F192U,-0.042647295,0.0109007545
640,-1,,5.0,B01AB2ZGGE,B01AB2ZGGE,-0.053880163,0.32154027
641,-1,,5.0,B00ZPRNQSQ,B00I0F18YY,-0.034443967,-0.02684002
642,-1,,5.0,B0191GGFY8,B0191GGFY8,-0.050772525,-0.017850036
643,-1,,4.0,B01H355BGM,B00B44Y6TW,-0.13285014,-0.08839394
644,-1,,5.0,B01ITR015O,B01ER1AUE8,-0.22658494,-0.0358738
645,-1,,5.0,B097CCR1FB,B01ER1ASXG,-0.1767967,-0.03312116
646,-1,,4.0,B01FNAFLZA,B01AWLPUAG,-0.36290908,-0.27672482
647,-1,,5.0,B016AR5A7O,B016AR5A7O,-0.05090449,-0.22090298
648,-1,,5.0,B0CCQHH8Z6,B00HL7Z46K,-0.021615423,0.016131569
649,-1,,5.0,B0B2VDVB92,B00QFQC7QI,-0.065118514,0.07226632
650,-1,,3.0,B01F4H1DM2,B00S43FVSQ,0.14159232,-0.17299223
651,-1,,5.0,B0018Z8CN8,B0018Z8CN8,0.08447476,0.18548334
652,-1,,5.0,B01MZGZYSB,B006QV7WM6,-0.06300889,0.52428937
653,-1,,5.0,B0117U82EM,B00ZAK1Z4U,-0.051136896,0.15747222
654,-1,,4.0,B00CBL543E,B00CBL543E,0.15702465,-0.09988344
655,-1,,4.0,B004RO3QPQ,B004RO3QPQ,-0.13873968,-0.106630586
656,-1,,5.0,B008D76Q64,B008D76Q64,-0.59586453,0.062565744
657,-1,,4.0,B01MQGMSVQ,B00MU4RLM4,0.1235486,-0.16698104
658,-1,,4.0,B009AB5L5E,B009AB5L5E,0.06260444,-0.14128318
659,-1,,4.0,B08YB2CN2M,B003VTZ070,-0.07931516,-0.43118566
